,Unnamed: 0,Sector,Sub Sector,Organization,Operation,Operation Type,Address,City,Postal Code,GHG Emissions (kg),Energy Intensity (eWh/HDD/sq. ft),Energy Intensity (ekWh/ML),Year
2320,44,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,The Tower,facilities used for hospital purposes,840 McConnell Avenue,Cornwall,K6H 5S5,1051021.3875808,18.350064945099252,,2016
2321,45,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,JMP,administrative offices and related facilities,840 McConnell Avenue,Cornwall,K6H 5S5,28375.5697238,18.355127160789294,,2016
2322,46,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,JMP,facilities used for hospital purposes,840 McConnell Avenue,Cornwall,K6H 5S5,768963.8950380001,18.35017276961262,,2016
2323,47,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,Steam Plant,administrative offices and related facilities,510 - 2nd Street,Cornwall,K6H 1Z6,0.035548,0.2319647413593134,,2016
2324,48,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,The Annex,administrative offices and related facilities,840 McConnell Avenue,Cornwall,K6H 5S5,63257.531393000005,12.141527618012065,,2016
2325,49,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,West Wing Addition,facilities used for hospital purposes,840 McConnell Avenue,Cornwall,K6H 5S5,1043598.8830988,18.35023094295865,,2016
2326,50,Public Hospital,Chronic Hospital,Cornwall St. Joseph's Continuing Care Centre,St. Joseph's Continuing Care Centre,facilities used for hospital purposes,14 York Street,Cornwall,K6J 5T2,263682.6577362,10.012058347247716,,2016
2327,51,Public Hospital,Acute Hospital,Deep River and District Hospital,Deep River & District Hospital,facilities used for hospital purposes,117 Banting Drive,Deep River,K0J 1P0,286708.279478,14.646796322601729,,2016
2328,52,Public Hospital,Acute/Chronic Hospital,Dryden Regional Health Centre,Ambulance Garage,facilities used for hospital purposes,58 Goodall Street,Dryden,P8N 1V8,14473.097245,5.747304542173369,,2016
2329,53,Public Hospital,Acute/Chronic Hospital,Dryden Regional Health Centre,Dryden Regional Health Centre,facilities used for hospital purposes,58 Goodall Street,Dryden,P8N 1V8,1089150.027886,21.69095266047833,,2016
2330,54,Public Hospital,Acute/Chronic Hospital,Dunnville Haldimand War Memorial Hospital,Haldimand War Memorial Hospital,facilities used for hospital purposes,206 John Street,Dunnville,N1A 2P7,720999.5006519333,11.74086069313604,,2016
2331,55,Public Hospital,Chronic Hospital,Elliot Lake St. Joseph's General Hospital,St. Joseph's General Hospital Elliot Lake (SJGHEL),facilities used for hospital purposes,70 Spine Road,Elliot Lake,P5A 1X2,2015400.101383,25.266635277537453,,2016
2332,56,Public Hospital,Acute/Chronic Hospital,Englehart and District Hospital,Englehart and District Hospital,administrative offices and related facilities,61A-5th Street,Englehart,P0J 1H0,975.7768041416464,8.299086128195457,,2016
2333,57,Public Hospital,Acute/Chronic Hospital,Englehart and District Hospital,Englehart and District Hospital,facilities used for hospital purposes,61-5th Street,Englehart,P0J 1H0,340609.0726520798,16.278208308743615,,2016
2334,58,Public Hospital,Acute/Chronic Hospital,Espanola General Hospital,Espanola General Hospital,facilities used for hospital purposes,825 McKinnon,Espanola,P5E 1R4,519583.764432,10.936113221500742,,2016
2335,59,Public Hospital,Acute/Chronic Hospital,Exeter South Huron Hospital Association,South Huron Hospital Association,facilities used for hospital purposes,24 Huron Street West,Exeter,N0M 1S2,134663.26962114,9.755128897934112,,2016
2336,60,Public Hospital,Acute/Chronic Hospital,Exeter South Huron Hospital Association,South Huron Hospital Association,facilities used for hospital purposes,23 Huron Street West,Exeter,N0M 1S2,14124.109881211,8.351276154400862,,2016
2337,61,Public Hospital,Acute/Chronic Hospital,Fergus Groves Memorial Community Hospital,Groves Memorial Community Hospital,administrative offices and related facilities,235 Union Street East,Fergus,N1M 1W3,204446.709116,14.853208187323553,,2016
2338,62,Public Hospital,Acute/Chronic Hospital,Fergus Groves Memorial Community Hospital,Groves Memorial Community Hospital,facilities used for hospital purposes,235 Union Street East,Fergus,N1M 1W3,513591.647634,14.853236674071256,,2016
2339,63,Public Hospital,Acute/Chronic Hospital,Fort Frances Riverside Health Care,Emo Health Center,facilities used for hospital purposes,170 Front Street,Emo,P0W 1E0,122545.822659,0.953560427206517,,2016
2340,64,Public Hospital,Acute/Chronic Hospital,Fort Frances Riverside Health Care,Rainycrest,long-term care,550 Osborne Street,Fort Frances,P9A 3T2,491643.9840821,6.747507524370706,,2016
2341,65,Public Hospital,Acute/Chronic Hospital,Fort Frances Riverside Health Care,La Verendrye General Hospital,facilities used for hospital purposes,110 Victoria Ave,Fort Frances,P7Z 2B7,747285.0893136,1.1535151753268338,,2016
2342,66,Public Hospital,Acute/Chronic Hospital,Fort Frances Riverside Health Care,Rainy River Health Center,facilities used for hospital purposes,109 4 Street,Rainy River,P0W 1L0,137125.79491700002,0.8376180534996744,,2016
2343,67,Public Hospital,Acute/Chronic Hospital,Geraldton District Hospital,Geraldton District Hospital,facilities used for hospital purposes,500 Hogarth Avenue,Geraldton,P0T 1M0,446762.34808500006,10.241485918958032,,2016
2344,68,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Clinton Community Mental Health,administrative offices and related facilities,64 Mary,Clinton,N0M 1L0,611.000347,1.813009580404096,,2016
2345,69,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Exeter Community Mental Health,administrative offices and related facilities,303 Main Street,Exeter,N0M 1S3,3553.648042,5.614685417104898,,2016
2346,70,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Goderich Community Mental Health,administrative offices and related facilities,274 Huron Road,Goderich,N7A 3A5,2924.258841,3.228549417653513,,2016
2347,71,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Alexandra Marine and General Hospital,facilities used for hospital purposes,120 Napier Street,Goderich,N7A 1W5,121120.715994,8.26731211696282,,2016
2348,72,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Wingham Community Mental Health,administrative offices and related facilities,152 Josephine Street,Wingham,N0G 2W0,1718.2534220000002,2.869554670979795,,2016
2349,73,Public Hospital,Acute Hospital,Guelph General Hospital,Guelph General Hospital,facilities used for hospital purposes,115 Delhi St,Guelph,N1E 4J4,3328649.91955888,17.419599501054527,,2016
2350,74,Public Hospital,Chronic Hospital,Guelph St. Joseph's Health Care,St. Joseph's Health Centre Guelph,facilities used for hospital purposes,100 Westmount Road,Guelph,N1H 5H8,1312816.383316,10.885034947730434,,2016
2351,75,Public Hospital,Acute Hospital,Hagersville West Haldimand General Hospital,West Haldimand General Hospital,facilities used for hospital purposes,75 Parkview Road,Hagersville,N0A 1H0,600943.53383,19.282924323251507,,2016
2352,76,Public Hospital,Acute Hospital,Hagersville West Haldimand General Hospital,WHGH Maintenance Building,administrative offices and related facilities,75 Parkview Road,Hagersville,N0A 1H0,8192.086791,11.035224589655202,,2016
2353,77,Public Hospital,Acute Hospital,Hagersville West Haldimand General Hospital,WHGH - Health Care Centre,facilities used for hospital purposes,75 Parkview Road,Hagersville,N0A 1H0,4968.863892,2.9759841597649515,,2016
2354,78,Public Hospital,Acute Hospital,Haliburton Highlands Health Services,HHHS - Haliburton Facility,administrative offices and related facilities,7199 Gelert Road PO Box 115,Haliburton,K0M 1S0,216969.1396908,7.756005759444307,,2016
2355,79,Public Hospital,Acute Hospital,Haliburton Highlands Health Services,HHHS - Minden Facility,administrative offices and related facilities,6 MacPherson Street PO Box 30,Minden,K0M 2K0,324782.3281936,7.163725859972375,,2016
2356,80,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,West Lincoln Memorial Hospital,administrative offices and related facilities,169 Main St E,Grimsby,L3M 1P3,24992.111620307955,16.081786891281546,,2016
2357,81,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,West Lincoln Memorial Hospital,facilities used for hospital purposes,169 Main St E,Grimsby,L3M 1P3,484097.2020853638,16.0817868912815,,2016
2358,82,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,WLMH Alexander Globe Center,administrative offices and related facilities,167 Main Street East,Grimsby,L3M 1P3,10777.848136257791,16.081786891281524,,2016
2359,83,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,WLMH Alexander Globe Center,facilities used for hospital purposes,167 Main Street East,Grimsby,L3M 1P3,10777.848136257791,16.081786891281524,,2016
2360,84,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,WLMH Deer Park Villa,administrative offices and related facilities,150 Central Ave,Grimsby,L3M 4Z3,24842.158950586057,16.08178689128152,,2016
2361,85,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,WLMH Deer Park Villa,facilities used for hospital purposes,150 Central Ave,Grimsby,L3M 4Z3,24842.158950586057,16.08178689128152,,2016
2362,86,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  East Pavillion,facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,39127.92145269002,10.806991324880228,,2016
2363,87,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Evel building,facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,267679.3399224461,10.806991324880231,,2016
2364,88,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Ewart building,administrative offices and related facilities,559 Sanatorium Rd,Hamilton,L9C 1C4,24925.48298468301,10.806991324880258,,2016
2365,89,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Wilcox,administrative offices and related facilities,559 Sanatorium Rd,Hamilton,L9C 1C4,17798.829584368475,10.80699132488022,,2016
2366,90,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Wilcox,facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,691788.9763234569,10.806991324880231,,2016
2367,91,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke Central Building,facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,243354.10326270064,10.806991324880238,,2016
2368,92,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Bruce building,administrative offices and related facilities,559 Sanatorium Rd,Hamilton,L9C 1C4,1159.7979837770831,10.806991324880226,,2016
2369,93,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Bruce building,facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,51112.50061838658,10.806991324880237,,2016
2370,94,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Ewart building,facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,126835.10055920084,10.806991324880226,,2016
2371,95,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Southam building,administrative offices and related facilities,559 Sanatorium Rd,Hamilton,L9C 1C4,7131.740233576623,10.806991324880215,,2016
2372,96,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Southam building,facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,127944.03021035616,10.806991324880231,,2016
2373,97,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke Empire Building,facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,79868.97913382873,11.634340492252337,,2016
2374,98,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke Holbrook,administrative offices and related facilities,559 Sanatorium Rd,Hamilton,L9C 1C4,951.2378200276946,10.80699132488022,,2016
2375,99,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke Holbrook,facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,522784.0280207823,10.806991324880226,,2016
2376,100,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke West Quarters,administrative offices and related facilities,559 Sanatorium Rd,Hamilton,L9C 1C4,24569.40465633035,10.806991324880242,,2016
2377,101,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke West Quarters,facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,65864.31707870917,10.80699132488023,,2016
2378,102,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,"David Braley Cardiac, Vascular, and Stroke Institute",administrative offices and related facilities,20 Copeland Ave,Hamilton,L8L 8E7,5207.083823099299,27.426085612404528,,2016
2379,103,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Juravinski Cancer Centre,administrative offices and related facilities,711 Concession Street,Hamilton,L8V 1C3,39193.43963021376,31.20448196846084,,2016
2380,104,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Juravinski Cancer Centre,facilities used for hospital purposes,711 Concession Street,Hamilton,L8V 1C3,3261637.115624319,31.204481968460843,,2016
2381,105,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Juravinski Hospital,administrative offices and related facilities,711 Concession Street,Hamilton,L8V 1C3,40005.84612259112,46.78054301297297,,2016
2382,106,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,New Juravinski Wings B&C,administrative offices and related facilities,711 Concession Street,Hamilton,L8V 1C3,3004.303177328353,36.38309552600974,,2016
2383,107,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,New Juravinski Wings B&C,facilities used for hospital purposes,711 Concession Street,Hamilton,L8V 1C3,4010524.4261670136,36.38309552600974,,2016
2384,108,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Regional Rehabilitation Centre,administrative offices and related facilities,300 Wellington Ave N.,Hamilton,L8L 8E7,126064.93472827748,7.68567479638677,,2016
2385,109,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Ron Joyce Children's Health Center,administrative offices and related facilities,325 Wellington St N,Hamilton,L8L 0A4,25149.327380665483,9.178038733850444,,2016
2386,110,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Ron Joyce Children's Health Center,facilities used for hospital purposes,325 Wellington St N,Hamilton,L8L 0A4,565311.1143408945,9.178038733850444,,2016
2387,111,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,"David Braley Cardiac, Vascular, and Stroke Institute",facilities used for hospital purposes,20 Copeland Ave,Hamilton,L8L 8E7,2864187.086800617,27.42608561240458,,2016
2388,112,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Hamilton General Hospital,administrative offices and related facilities,237 Barton St,Hamilton,L8L 2X2,47488.65335510935,22.708959189200264,,2016
2389,113,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Hamilton General Hospital,facilities used for hospital purposes,237 Barton St,Hamilton,L8L 2X2,8781048.26829501,22.70895918920029,,2016
2390,114,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Juravinski Hospital,facilities used for hospital purposes,711 Concession Street,Hamilton,L8V 1C3,7538808.25725514,46.78054301297293,,2016
2391,115,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,McMaster University Medical Centre,administrative offices and related facilities,1200 Main Street West,Hamilton,L8S 4J9,37776.75803831965,24.240443190087795,,2016
2392,116,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,McMaster University Medical Centre,facilities used for hospital purposes,1200 Main Street West,Hamilton,L8S 4J9,10399802.55416326,24.24044319008777,,2016
2393,117,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Regional Rehabilitation Centre,facilities used for hospital purposes,300 Wellington Ave N.,Hamilton,L8L 8E7,330296.04498687387,7.685674796386758,,2016
2394,118,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,St Peters Hospital,administrative offices and related facilities,88 Maplewood Ave,Hamilton,L8M 1W9,475042.50152432127,13.357132033053611,,2016
2395,119,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,St Peters Hospital,facilities used for hospital purposes,88 Maplewood Ave,Hamilton,L8M 1W9,1016376.8408300788,13.357132033053608,,2016
2396,120,Public Hospital,Acute Hospital,Hanover and District Hospital,Hanover and District Hospital,facilities used for hospital purposes,90 th Avenue,Hanover,N4N 1N1,1181162.4743,26.350546091319096,,2016
2397,121,Public Hospital,Acute/Chronic Hospital,Hearst Notre Dame Hospital,Hôpital Notre-Dame Hospital (Hearst),administrative offices and related facilities,1405 Edward Street,Hearst,P0L 1N0,39184.80420598001,3.527341654570725,,2016
2398,122,Public Hospital,Acute/Chronic Hospital,Hearst Notre Dame Hospital,Hôpital Notre-Dame Hospital (Hearst),facilities used for hospital purposes,1405 Edward Street,Hearst,P0L 1N0,812229.0220413001,14.814920771736997,,2016
2399,123,Public Hospital,Acute/Chronic Hospital,Hôpital de Smooth Rock Falls Hospital,Hôpital de Smooth Rock Falls Hospital,facilities used for hospital purposes,107 Kelly Rd.,Smooth Rock Falls,P0L 2B0,502445.621049,14.223221691358717,,2016
2400,124,Public Hospital,Acute/Chronic Hospital,Hôpital de Smooth Rock Falls Hospital,Administration,administrative offices and related facilities,107 Kelly Rd.,Smooth Rock Falls,P0L 2B0,9826.878775,11.653557822882478,,2016
2401,125,Public Hospital,Acute/Chronic Hospital,Hôpital Général de Hawkesbury & District General Hospital,Hawkesbury and District General Hospital,administrative offices and related facilities,175 Maint Street West,Hawkesbury,K6A 2H3,6143.00391,5.28439494664811,,2016
2402,126,Public Hospital,Acute/Chronic Hospital,Hôpital Général de Hawkesbury & District General Hospital,Hawkesbury and District General Hospital,administrative offices and related facilities,352 Main Steet West,Hawkesbury,K6A 2N2,5712.159493,3.3583188421093326,,2016
2403,127,Public Hospital,Acute/Chronic Hospital,Hôpital Général de Hawkesbury & District General Hospital,Hawkesbury and District General Hospital,administrative offices and related facilities,444 Mcgill Street,Hawkesbury,K6A 1R2,30712.9459,4.772728031005953,,2016
2404,128,Public Hospital,Acute/Chronic Hospital,Hôpital Général de Hawkesbury & District General Hospital,Hawkesbury and District General Hospital,facilities used for hospital purposes,1111 Ghislain Steet,Hawkesbury,K6A 3G5,975776.956827,16.96277305642444,,2016
2405,129,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,administrative offices and related facilities,278 Front Street,Hornepayne,P0M 1Z0,77.81457200000001,0.0312623303400901,,2016
2406,130,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,facilities used for hospital purposes,278 Front Street,Hornepayne,P0M 1Z0,42017.736,16.63062894731214,,2016
2407,131,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,administrative offices and related facilities,270 Front Street,Hornepayne,P0M 1Z0,1332.481232,5.077068942164432,,2016
2408,132,Public Hospital,Acute Hospital,Hornepayne Community Hospital,Hornepayne Community Hospital,administrative offices and related facilities,272 Front Street,Hornepayne,P0M 1Z0,710.568972,2.707436001625356,,2016
2409,133,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Hotel Dieu Grace Hospital,facilities used for hospital purposes,3520 Dougall Ave,Windsor,N9E 1T2,12468.407261359,11.214311935575784,,2016
2410,134,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Hotel Dieu Grace Hospital,facilities used for hospital purposes,3902 Connaught Ave,Windsor,N9C 3E6,37151.560482263,11.274999836865884,,2016
2411,135,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Hotel Dieu Grace Hospital,facilities used for hospital purposes,1691 Huron Church Rd,Windsor,N9C 2E6,126.941908,1097.4185617701291,,2016
2412,136,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Hotel Dieu Grace Hospital,facilities used for hospital purposes,3896 Connaught Ave,Windsor,N9C 2C1,42856.799682972,4.500640326458944,,2016
2413,137,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Windsor Regional Hospital Tayfour Campus,facilities used for hospital purposes,1453 Prince Rd,Windsor,N9C 3Z4,3585933.084631244,12.30238655235766,,2016
2414,138,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Hotel Dieu Grace Hospital,facilities used for hospital purposes,1106 Oulette Avenue,Windsor,N9C 2C2,3268282.9448138,536.5714348396691,,2016
2415,139,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Hotel Dieu Grace Hospital,facilities used for hospital purposes,3901 Connaught Ave,Windsor,N9C 3E6,91811.65265028,8.936534647487932,,2016
2416,140,Public Hospital,Acute/Chronic Hospital,Hotel-Dieu Grace Healthcare,Hotel Dieu Grace Hospital,facilities used for hospital purposes,3903 Connaught Ave,Windsor,N9C 3E6,58457.24421738701,13.174653232014093,,2016
2417,141,Public Hospital,Acute/Chronic Hospital,Huntsville Muskoka Algonquin Healthcare,South Muskoka Memorial Hospital,administrative offices and related facilities,75 Ann Street,Bracebridge,P1L 2E4,3914.743321,0.6729090449934072,,2016
2418,142,Public Hospital,Acute/Chronic Hospital,Huntsville Muskoka Algonquin Healthcare,South Muskoka Memorial Hospital,facilities used for hospital purposes,75 Ann Street,Bracebridge,P1L 2E4,1614049.13674,23.833537443429098,,2016
2419,143,Public Hospital,Acute/Chronic Hospital,Huntsville Muskoka Algonquin Healthcare,Huntsville District Memorial Hospital,administrative offices and related facilities,100 Frank Miller Dr,Huntsville,P1H 1H7,6088.625892000001,5.387267789450745,,2016
2420,144,Public Hospital,Acute/Chronic Hospital,Huntsville Muskoka Algonquin Healthcare,Huntsville District Memorial Hospital,facilities used for hospital purposes,100 Frank Miller Dr,Huntsville,P1H 1H7,1042511.992379,20.01818424691115,,2016
2421,145,Public Hospital,Acute/Chronic Hospital,Iroquois Falls Anson General Hospital,Anson General Hospital,facilities used for hospital purposes,58 Anson Drive,Iroquois Falls,P0K 1E0,541469.889392,16.047383621874832,,2016
2422,146,Public Hospital,Acute/Chronic Hospital,Kapuskasing Sensenbrenner Hospital,Administration,administrative offices and related facilities,101 Progress Crescent,Kapuskasing,P5N 3H5,28651.056545,11.901196265796909,,2016
2423,147,Public Hospital,Acute/Chronic Hospital,Kapuskasing Sensenbrenner Hospital,Sensenbrenner Hospital,facilities used for hospital purposes,101 Progress Crescent,Kapuskasing,P5N 3H5,926666.495692,11.899613281962752,,2016
2424,148,Public Hospital,Acute/Chronic Hospital,Kapuskasing Sensenbrenner Hospital,Continuing Care Access Centre,administrative offices and related facilities,101 Progress Crescent,Kapuskasing,P5N 3H5,1513.9182240000002,4.0134811803751065,,2016
2425,149,Public Hospital,Acute/Chronic Hospital,Kapuskasing Sensenbrenner Hospital,KDEC / FLHS,administrative offices and related facilities,101 Progress Crescent,Kapuskasing,P5N 3H5,16574.060439,11.896617819194285,,2016
2426,150,Public Hospital,Acute/Chronic Hospital,Kemptville District Hospital,KDH Health Centre,administrative offices and related facilities,2671 Concession Rd.,Kemptville,K0G 1J0,13086.216964,4.635292728136147,,2016
2427,151,Public Hospital,Acute/Chronic Hospital,Kemptville District Hospital,Kemptville District Hospital,facilities used for hospital purposes,2675 Concession Rd.,Kemptville,K0G 1J0,993467.724628,21.906083758892358,,2016
2428,152,Public Hospital,Acute/Chronic Hospital,Kemptville District Hospital,Public Health Unit,administrative offices and related facilities,2675 Concession Rd.,Kemptville,K0G 1J0,8089.5940112,9.061158988499106,,2016
2429,153,Public Hospital,Acute/Chronic Hospital,Kenora Lake of the Woods District Hospital,Lake of the Woods District Hospital - Morningstar Centre,other,6 Matheson St S,Kenora,P9N 1T5,53246.540436,10.09736599870292,,2016
2430,154,Public Hospital,Acute/Chronic Hospital,Kenora Lake of the Woods District Hospital,Lake of the Woods District Hospital - St Joseph Health Centre,administrative offices and related facilities,21 Wolsley St,Kenora,P9N 3W7,172373.35839219912,11.846711101750346,,2016
2431,155,Public Hospital,Acute/Chronic Hospital,Kenora Lake of the Woods District Hospital,Lake of the Woods District Hospital,facilities used for hospital purposes,21 Sylvan St W,Kenora,P9N 3W7,1904725.6102338007,11.84671110175035,,2016
2432,156,Public Hospital,Acute/Chronic Hospital,Kingston General Hospital,Kingston General Hospital,facilities used for hospital purposes,76 Stuart Street,Kingston,K7L2V7,10439035.489890842,13.3112287743248,,2016
2433,157,Public Hospital,Acute Hospital,Kingston Hotel Dieu Hospital,Hotel Dieu Hospital,facilities used for hospital purposes,166 Brock Street,Kingston,K7L 5G2,2061189.132741,8.330552952744005,,2016
2434,158,Public Hospital,Acute Hospital,Kingston Hotel Dieu Hospital,Hotel Dieu Hospital,administrative offices and related facilities,166 Brock Street,Kingston,K7L 5G2,762631.708933,11.60478971192067,,2016
2435,159,Public Hospital,Acute/Chronic Hospital,Kingston Providence Care Centre,St. Mary's of the Lake Hospital site,facilities used for hospital purposes,340 Union St.,Kingston,K7L 5A2,1312721.4847984002,8.712214668349155,,2016
2436,160,Public Hospital,Acute/Chronic Hospital,Kingston Providence Care Centre,Mental Health Services site,facilities used for hospital purposes,752 King St. West,Kingston,K7L 4X3,1757071.168273,7.993753264616921,,2016
2437,161,Public Hospital,Acute/Chronic Hospital,Kingston Providence Care Centre,Other bldgs on shared utility meters,administrative offices and related facilities,752 King St. West,Kingston,K7L 4X3,753030.510845,7.014138267254937,,2016
2438,162,Public Hospital,Acute/Chronic Hospital,Kirkland and District Hospital,Kirkland Lake and Distrtict Hospital - Kirkland Lake,facilities used for hospital purposes,145 Government Road East,Kirkland Lake,P2N 3P4,1959095.972373605,13.898803326197,,2016
2439,163,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,850 King Street,facilities used for hospital purposes,850 King St W,Kitchener,N2G 1E8,58934.16951894977,7.598809104273529,,2016
2440,164,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,Freeport Site,administrative offices and related facilities,3570 King St E,Kitchener,N2A 2W1,105168.52320284618,10.62458762837855,,2016
2441,165,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,Freeport Site,facilities used for hospital purposes,3570 King St E,Kitchener,N2A 2W1,1297078.6895789746,10.624587628378544,,2016
2442,166,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,52 Glasgow Street,administrative offices and related facilities,52 Glasgow Street,Kitchener,N2G 2G8,3108.335639290058,11.134364448978294,,2016
2443,167,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,52 Glasgow Street,facilities used for hospital purposes,52 Glasgow Street,Kitchener,N2G 2G8,38336.13955124403,11.13436444897829,,2016
2444,168,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,850 King Street,administrative offices and related facilities,850 King St W,Kitchener,N2G 1E8,4778.44767570068,7.598809104273527,,2016
2445,169,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,Kitchener-Waterloo Site,administrative offices and related facilities,835 King St W,Kitchener,N2G 1G3,358802.8679576232,17.77672691166861,,2016
2446,170,Public Hospital,Acute/Chronic Hospital,Kitchener Grand River Hospital,Kitchener-Waterloo Site,facilities used for hospital purposes,835 King St W,Kitchener,N2G 1G3,4425236.150283656,17.77672691166863,,2016
2447,171,Public Hospital,Acute Hospital,Kitchener St. Mary's General Hospital,St. Mary's General Hospital,facilities used for hospital purposes,911 Queen's Boulevard,Kitchener,N2N 1B2,3249153.64350569,18.19156180838265,,2016
2448,172,Public Hospital,Acute/Chronic Hospital,Lady Dunn Health Centre,Dubreuilville Medical Clinic,facilities used for hospital purposes,P.O. Box 100,Dubreuilville,P0S 1B0,3546.7306040000003,4.856161766602663,,2016
